,ciudad,tipo_de_contrato,estado_contrato,modalidad_de_contratacion,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,valor_del_contrato
4380,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-07T19:01:35.000,2022-07-11T00:00:00.000,2022-12-31T00:00:00.000,116321739
4381,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-04-13T09:04:11.000,2020-01-30T00:00:00.000,2020-12-31T00:00:00.000,50663200
4382,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-28T20:01:21.000,2021-01-29T00:00:00.000,2021-12-31T00:00:00.000,72364473
4383,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-02T17:06:38.000,2023-06-05T00:00:00.000,2023-12-31T00:00:00.000,70726658
4384,Bogotá,Otro,terminado,Contratación directa,2020-09-17T10:09:52.000,2020-09-29T00:00:00.000,2020-12-29T00:00:00.000,1523017428
4385,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-26T23:01:46.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,84077180
4386,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T15:02:23.000,2020-01-30T00:00:00.000,2020-12-31T00:00:00.000,77963182
4387,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-16T17:06:43.000,2023-06-20T00:00:00.000,2023-12-31T00:00:00.000,57300000
4388,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-17T11:01:09.000,2023-01-18T00:00:00.000,2023-05-17T00:00:00.000,11888000
4389,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-23T08:02:27.000,2023-02-24T00:00:00.000,2023-06-23T00:00:00.000,35200000
4390,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T13:01:27.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,93502860
4391,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:05.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,89377047
4392,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-15T08:06:04.000,2023-06-16T00:00:00.000,2023-12-31T00:00:00.000,54226672
4393,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-10-05T17:10:28.000,2022-10-06T00:00:00.000,2022-12-24T00:00:00.000,24320000
4394,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-08-03T10:08:33.000,2022-08-03T00:00:00.000,2022-12-31T00:00:00.000,414149809
4395,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-14T14:01:13.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,48938764
4396,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-07T20:01:31.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,58999984
4397,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-06-29T13:06:22.000,2023-06-30T00:00:00.000,2023-12-31T00:00:00.000,50572000
4398,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-01T14:09:19.000,2023-09-05T00:00:00.000,2023-12-31T00:00:00.000,37648000
4399,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-02T18:06:21.000,2023-06-05T00:00:00.000,2023-12-31T00:00:00.000,61446000
4400,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-12T21:01:16.000,2021-01-13T00:00:00.000,2021-12-31T00:00:00.000,126696261
4401,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-10T18:01:15.000,2023-01-11T00:00:00.000,2023-07-10T00:00:00.000,63000000
4402,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T13:01:26.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,79090830
4403,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T15:02:11.000,2020-01-21T00:00:00.000,2020-12-21T00:00:00.000,94819200
4404,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-08T21:01:14.000,2021-01-12T00:00:00.000,2021-12-31T00:00:00.000,50953344
4405,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-03-12T17:03:35.000,2021-03-15T00:00:00.000,2021-12-31T00:00:00.000,45110086
4406,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-04-13T11:04:54.000,2021-04-14T00:00:00.000,2021-12-31T00:00:00.000,119933322
4407,Bogotá,Prestación de servicios,terminado,Contratación directa,2020-02-17T11:02:19.000,2020-01-27T00:00:00.000,2020-12-31T00:00:00.000,39783326
4408,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-12T20:01:42.000,2023-01-16T00:00:00.000,2023-05-15T00:00:00.000,50000000
4409,Bogotá,Prestación de servicios,Modificado,Contratación régimen especial,2020-07-31T18:07:34.000,2020-08-03T00:00:00.000,2020-12-28T00:00:00.000,29280000
4410,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-07T19:01:35.000,2022-01-11T00:00:00.000,2022-12-07T00:00:00.000,92960000
4411,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-16T16:05:48.000,2023-05-17T00:00:00.000,2023-12-31T00:00:00.000,97425000
4412,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-28T19:02:44.000,2023-03-01T00:00:00.000,2023-06-30T00:00:00.000,33742800
4413,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-27T00:07:02.000,2023-07-28T00:00:00.000,2023-12-31T00:00:00.000,81900000
4414,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T15:01:34.000,2023-01-23T00:00:00.000,2023-07-22T00:00:00.000,54173238
4415,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-12T18:01:02.000,2023-01-13T00:00:00.000,2023-05-12T00:00:00.000,38388000
4416,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-11T08:07:18.000,2023-07-12T00:00:00.000,2023-12-31T00:00:00.000,48449993
4417,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-03-04T10:03:05.000,2020-02-10T00:00:00.000,2020-12-31T00:00:00.000,37572610
4418,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-07-16T17:07:15.000,2021-07-27T00:00:00.000,2021-12-22T00:00:00.000,21700000
4419,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-08-18T18:08:54.000,2020-08-19T00:00:00.000,2020-12-31T00:00:00.000,34580000
4420,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-05-26T15:05:56.000,2021-05-27T00:00:00.000,2021-12-31T00:00:00.000,63612000
4421,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-02-14T17:02:31.000,2020-02-04T00:00:00.000,2020-12-31T00:00:00.000,46981593
4422,Bogotá,Prestación de servicios,terminado,Mínima cuantía,2020-06-02T16:06:33.000,2020-06-17T00:00:00.000,2020-11-30T00:00:00.000,15000000
4423,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-24T15:01:55.000,2023-01-26T00:00:00.000,2023-05-25T00:00:00.000,28440000
4424,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T22:01:35.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,111983696
4425,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-11T20:01:32.000,2023-01-12T00:00:00.000,2023-07-11T00:00:00.000,32993730
4426,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-25T18:01:31.000,2022-01-27T00:00:00.000,2022-08-31T00:00:00.000,42120289
4427,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T10:01:58.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,110516654
4428,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T15:01:23.000,2023-01-30T00:00:00.000,2023-05-29T00:00:00.000,20285716
4429,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T16:02:07.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,105600600
4430,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-11-23T00:11:49.000,2020-11-24T00:00:00.000,2020-12-31T00:00:00.000,4646663
4431,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-05-18T17:05:12.000,2023-05-19T00:00:00.000,2023-12-31T00:00:00.000,63183329
4432,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-18T17:01:11.000,2021-01-19T00:00:00.000,2021-12-31T00:00:00.000,79455728
4433,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-21T20:01:46.000,2021-01-22T00:00:00.000,2021-12-31T00:00:00.000,184184671
4434,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-25T18:08:51.000,2023-08-29T00:00:00.000,2023-12-31T00:00:00.000,23713760
4435,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-20T08:01:08.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,51300000
4436,Bogotá,Prestación de servicios,terminado,Mínima cuantía,2021-02-16T10:02:57.000,2021-02-16T00:00:00.000,2021-06-30T00:00:00.000,24248810
4437,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-24T10:08:58.000,2023-08-25T00:00:00.000,2023-12-31T00:00:00.000,17920000
4438,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-08-14T19:08:16.000,2023-08-15T00:00:00.000,2023-10-31T00:00:00.000,10595200
4439,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-02-01T21:02:03.000,2021-02-02T00:00:00.000,2021-12-31T00:00:00.000,87199982
4440,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-11-09T18:11:07.000,2023-11-14T00:00:00.000,2023-12-31T00:00:00.000,19333333
4441,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T19:01:00.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,124155079
4442,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T17:02:24.000,2020-01-13T00:00:00.000,2020-12-31T00:00:00.000,123006067
4443,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T11:02:17.000,2020-02-05T00:00:00.000,2020-12-05T00:00:00.000,71852791
4444,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-09T08:08:29.000,2023-08-10T00:00:00.000,2023-12-31T00:00:00.000,49407333
4445,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-14T23:01:02.000,2021-01-18T00:00:00.000,2021-12-31T00:00:00.000,96236750
4446,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T18:01:50.000,2023-01-23T00:00:00.000,2023-05-22T00:00:00.000,54626908
4447,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-21T20:01:40.000,2021-01-25T00:00:00.000,2021-12-31T00:00:00.000,118901992
4448,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-31T18:01:50.000,2023-02-01T00:00:00.000,2023-05-31T00:00:00.000,22560000
4449,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T13:01:33.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,89096000
4450,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-11-09T15:11:47.000,2023-11-10T00:00:00.000,2023-12-31T00:00:00.000,17110000
4451,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-26T16:01:14.000,2023-01-27T00:00:00.000,2023-05-26T00:00:00.000,32000000
4452,Bogotá,Otro,En ejecución,Contratación régimen especial,2021-08-26T00:08:33.000,2021-08-26T00:00:00.000,2021-12-24T00:00:00.000,15994000
4453,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-10T21:01:09.000,2023-01-12T00:00:00.000,2023-05-11T00:00:00.000,33688000
4454,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-17T15:01:18.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,170441477
4455,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-05T19:09:51.000,2023-09-11T00:00:00.000,2023-12-31T00:00:00.000,16800000
4456,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-28T15:02:50.000,2020-01-20T00:00:00.000,2020-12-31T00:00:00.000,116697240
4457,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T20:01:39.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,112027792
4458,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-03T10:01:24.000,2019-01-16T00:00:00.000,2019-01-16T00:00:00.000,91872508
4459,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-05T15:06:16.000,2023-06-06T00:00:00.000,2023-12-31T00:00:00.000,28911657
4460,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-04-17T17:04:34.000,2020-04-20T00:00:00.000,2020-12-31T00:00:00.000,101105585
4461,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-04-16T09:04:09.000,2020-02-17T00:00:00.000,2020-12-21T00:00:00.000,109900000
4462,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-05T18:01:24.000,2023-01-06T00:00:00.000,2023-05-05T00:00:00.000,16512000
4463,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-14T14:01:50.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,91000000
4464,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-20T19:01:27.000,2021-01-22T00:00:00.000,2021-12-31T00:00:00.000,180119992
4465,Bogotá,Otro,Cerrado,Contratación régimen especial,2020-12-01T16:12:06.000,2020-12-03T00:00:00.000,2020-12-31T00:00:00.000,15179103
4466,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T11:01:20.000,2023-01-23T00:00:00.000,2023-07-22T00:00:00.000,21000000
4467,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-30T17:01:16.000,2023-02-01T00:00:00.000,2023-05-31T00:00:00.000,12680000
4468,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-02-02T20:02:14.000,2021-02-03T00:00:00.000,2021-12-31T00:00:00.000,46796970
4469,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T00:01:39.000,2022-02-01T00:00:00.000,2022-06-30T00:00:00.000,34621598
4470,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-12T19:01:57.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,81433327
4471,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-08T23:01:23.000,2021-01-12T00:00:00.000,2021-12-31T00:00:00.000,108175289
4472,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-28T17:02:46.000,2023-03-03T00:00:00.000,2023-07-02T00:00:00.000,60000000
4473,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-19T15:01:43.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,89999688
4474,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T11:01:34.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,134322300
4475,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-16T18:05:35.000,2023-05-17T00:00:00.000,2023-12-31T00:00:00.000,103507495
4476,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-27T16:01:22.000,2021-01-28T00:00:00.000,2021-12-31T00:00:00.000,92013330
4477,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-25T17:07:55.000,2023-07-26T00:00:00.000,2023-12-31T00:00:00.000,39000000
4478,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-12T23:01:15.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,158900398
4479,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-11T18:07:38.000,2023-07-12T00:00:00.000,2023-12-31T00:00:00.000,37003340
4480,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-19T21:01:03.000,2021-01-20T00:00:00.000,2021-12-31T00:00:00.000,119731650
4481,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-15T19:01:50.000,2021-01-18T00:00:00.000,2021-12-31T00:00:00.000,161305893
4482,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-14T19:01:48.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,71760000
4483,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T18:02:56.000,2020-01-13T00:00:00.000,2020-12-31T00:00:00.000,100819318
4484,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-23T20:01:10.000,2023-01-31T00:00:00.000,2023-05-30T00:00:00.000,17736600
4485,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-31T18:05:04.000,2023-06-01T00:00:00.000,2023-12-31T00:00:00.000,71949990
4486,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T00:01:22.000,2023-01-23T00:00:00.000,2023-05-22T00:00:00.000,27299220
4487,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-04T08:07:25.000,2023-07-05T00:00:00.000,2023-12-31T00:00:00.000,71200000
4488,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-26T11:01:14.000,2023-01-27T00:00:00.000,2023-05-26T00:00:00.000,47252460
4489,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T22:01:20.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,96702660
4490,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-02-02T16:02:03.000,2022-02-02T00:00:00.000,2022-10-30T00:00:00.000,66673332
4491,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-09T11:06:36.000,2023-06-13T00:00:00.000,2023-12-31T00:00:00.000,63162000
4492,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-01T16:08:11.000,2023-08-02T00:00:00.000,2023-11-30T00:00:00.000,31503948
4493,Bogotá,Otro,terminado,Contratación directa,2021-09-02T17:09:22.000,2021-09-03T00:00:00.000,2021-12-31T00:00:00.000,80000000
4494,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-09T19:05:14.000,2023-05-10T00:00:00.000,2023-12-31T00:00:00.000,75306455
4495,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-01T15:06:36.000,2023-06-02T00:00:00.000,2023-12-31T00:00:00.000,57183069
4496,Bogotá,Prestación de servicios,Activo,Selección Abreviada de Menor Cuantía,2020-02-12T10:02:03.000,2018-07-12T00:00:00.000,2018-12-26T00:00:00.000,140000000
4497,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-06-01T19:06:59.000,2020-06-02T00:00:00.000,2020-12-31T00:00:00.000,62083868
4498,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-05T18:07:31.000,2023-07-07T00:00:00.000,2023-12-31T00:00:00.000,69309660
4499,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-06T13:01:08.000,2023-01-10T00:00:00.000,2023-05-09T00:00:00.000,44280000
4500,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-05-07T18:05:59.000,2021-05-10T00:00:00.000,2021-12-31T00:00:00.000,32309248
4501,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-15T13:01:13.000,2021-01-19T00:00:00.000,2021-12-31T00:00:00.000,108342998
